"","county_no","USPS","county_fips","NAME","latP","lonP","freq","nS_past","nS_future","isWeibull_past","uS_past","scale_past","isWeibull_future","uS_future","scale_future","NTC_1","NTC_2","lambda_past","lambda_future","shp_past","shp_future"
"178",410,"GA","13045","Carroll County",33.582237,-85.080527,0.484128191357268,719,864,1,30.5797443029322,2.85539944022389,0,26.6298568180546,1.81772491251356,23.7160576645387,3.50245804856846,0.0175067357512953,0.0212926750828428,-0.0943269726893272,0.0860231101854181
"179",412,"GA","13049","Charlton County",30.779904,-82.139644,0.751442366557317,1117,1338,0,28.9561464655259,5.25735744603925,0,30.44949979584,6.56012946957721,23.4719518715067,3.56208748400504,0.109080430450379,0.0949131240270453,0.0744125706373576,0.0674974165558935
"180",413,"GA","13051","Chatham County",31.980404,-81.085184,0.717775593862096,1066,1278,0,25.4059450756187,5.45474664608315,0,28.0060996942425,6.46193102462945,23.5104114583949,3.6350096219745,0.171027341570347,0.0876158001897395,0.0930936417155668,0.0457050923942236
"181",414,"GA","13053","Chattahoochee County",32.347445,-84.788021,0.608695250329583,905,1086,1,33.3339372807345,4.0011193217014,0,30.437364541045,2.66171775503112,23.5921318321486,3.50762192519203,0.0195267437225986,0.0308271075212956,-0.203412365683614,0.098357170187423
"182",415,"GA","13055","Chattooga County",34.474178,-85.345289,0.210753997072079,315,378,0,24.0910121470937,4.10337266652623,0,17.203632943413,3.09230228203014,23.8672704608427,3.49108216433854,0.0249134316460741,0.0407011687467242,0.0198748106884492,0.0898406504122031
"183",416,"GA","13057","Cherokee County",34.244317,-84.475057,0.365621151470092,546,654,1,26.7012459542128,3.11352271249386,0,22.3458871227267,2.13959649637662,23.7062355151086,3.50582839946539,0.0242400956556397,0.0117401287169296,-0.0260105788263959,0.0506437752753418
"184",417,"GA","13059","Clarke County",33.952185,-83.367152,0.506348261336113,752,900,1,30.3632599448322,2.69690364428161,1,25.9875219671786,2.44224203703404,23.5618061078723,3.53855436523915,0.0202000797130331,0.0157530570193457,-0.00378028323999971,-0.127707745529826
"185",418,"GA","13061","Clay County",31.619831,-84.992583,0.637648674847472,948,1134,0,25.7993875296666,5.12127540272351,0,27.2820511755687,3.93543156951937,23.5826392264052,3.50097420705953,0.131973854125149,0.0820958611355652,0.0956289450524056,0.0415560566627131
"186",419,"GA","13063","Clayton County",33.542686,-84.355573,0.540688369485238,805,966,1,31.0303414778404,2.77973746470595,0,27.8715631385529,1.51199304743755,23.6224773665191,3.51472027561972,0.015486727779992,0.0139929702247732,-0.328146161845854,0.0581504564622054
"187",420,"GA","13065","Clinch County",30.917653,-82.702614,0.740668999294846,1100,1320,0,27.9482260395742,5.07424261251337,0,27.0612645993116,5.19755328947795,23.4783135654241,3.54507220451471,0.105713750498206,0.134667090780881,0.0824224302774471,0.094442084692445
"188",421,"GA","13067","Cobb County",33.939929,-84.574121,0.468641475917466,698,834,1,26.5449888403454,4.5254375261144,0,20.405831806693,1.98928565067908,23.6852791651937,3.50738396328837,0.0296267835791152,0.0410201771486511,-0.264582073217225,0.0879931325390833
"189",422,"GA","13069","Coffee County",31.549245,-82.84494,0.71373558113867,1060,1272,0,29.2206374960191,4.59344350894426,0,26.8048514868034,5.43052150348761,23.4887685229981,3.5500075100603,0.0760869669190913,0.120078155946286,0.0751705008598356,0.0498203313331365
"190",423,"GA","13071","Colquitt County",31.189707,-83.769773,0.693535517521538,1030,1236,0,32.5761071311718,4.97927506535478,0,38.0364523406453,4.83237061100926,23.5090859199624,3.5188102219861,0.0505001992825827,0.0241278537649079,0.0481096286225223,0.0611598849590689
"191",424,"GA","13073","Columbia County",33.552075,-82.249608,0.591188528528068,881,1056,0,28.6032246862139,3.48356094960842,0,24.6400153548666,4.70750122806057,23.4918258394106,3.58674051896519,0.0599269031486648,0.0666206769837501,0.0463103427460258,0.0128249397125467
"192",425,"GA","13075","Cook County",31.152516,-83.429445,0.709022232961339,1057,1266,0,26.5052001652105,5.87175697025178,0,27.3949156593145,4.83843985580196,23.4972362846017,3.52691594415617,0.129280510163412,0.121530667103168,0.0473222012311184,0.0643475627313023
"193",426,"GA","13077","Coweta County",33.352897,-84.762138,0.542708375846951,806,966,1,32.7465151983968,3.83602786644616,0,22.4318099790215,3.57367892470797,23.6531344243942,3.50811678149923,0.0148133917895576,0.0752825283265957,-0.438854621693468,0.0795435768553839
"194",427,"GA","13079","Crawford County",32.709428,-83.979187,0.627548643038906,933,1116,0,31.5929337840129,3.3189891841766,0,28.8769897846732,3.0063133940724,23.5451665143862,3.52478134964392,0.0309734555599841,0.0348638135021615,0.043127005785566,0.0745098501799716
"195",428,"GA","13081","Crisp County",31.920268,-83.75653,0.670642112088788,998,1194,0,34.7484618705804,3.06997755104703,0,26.3049888968615,4.14265143973002,23.5181756395469,3.52646427058477,0.0255867676365086,0.120760514320845,0.0309214846094445,0.0970118873686725
"196",430,"GA","13085","Dawson County",34.442608,-84.173261,0.312427650611644,467,558,1,22.9779005960224,4.71687978400655,0,19.3454279068277,2.13764931109797,23.6919691387099,3.5096210371892,0.0424201673973695,0.0201566226201061,-0.200621555155633,0.0853156855466558
"197",431,"GA","13087","Decatur County",30.880643,-84.58389,0.667275434819266,995,1188,0,28.7481114060707,5.25696625903415,0,29.7531338396241,4.71468903087689,23.5422639876674,3.5003801772859,0.094267038660821,0.0836902691818776,0.0473904193508374,0.094953353694751
"198",432,"GA","13089","DeKalb County",33.770661,-84.226343,0.521834976775914,777,930,1,27.5424944713483,3.23785388275005,0,23.6618899778495,2.39452239043302,23.6270054361649,3.51589621160824,0.0289534475886808,0.0224445151301469,-0.104200380724573,0.004192584733017
"199",433,"GA","13091","Dodge County",32.164369,-83.167866,0.686128827528589,1020,1224,0,30.0326240559182,3.91167696328175,0,28.7751027273713,3.36990914409504,23.4985939004396,3.54565483281476,0.0552135512156238,0.0644647182727024,0.0605362114618499,0.0842063137150677
"200",434,"GA","13093","Dooly County",32.151995,-83.807167,0.662562086641935,984,1182,0,26.3857448777491,4.67695528337342,0,27.2773599034506,3.58258022785304,23.5232577090825,3.52678256213088,0.109753766440813,0.0734311618867119,0.0633140468857375,0.0789635300371942
"201",435,"GA","13095","Dougherty County",31.532588,-84.20904,0.661215415734126,984,1176,0,28.8999077226319,3.93758041677491,0,31.4222758426576,4.50616808339077,23.5337733600283,3.51278057553333,0.0861870067756078,0.0449806405261311,0.091147919819392,0.0624373097511545
"202",436,"GA","13097","Douglas County",33.701242,-84.767314,0.493554887711929,735,882,1,30.263492545009,3.42279378894598,1,25.4430696762108,2.56045149438606,23.6858968850467,3.50608493841622,0.015486727779992,0.0190259253766503,-0.337555257563262,-0.0142303710762263
"203",437,"GA","13099","Early County",31.324191,-84.906723,0.649768713017752,965,1158,0,28.4835238278813,5.01855756626864,0,28.3913807847495,4.90165626551743,23.5698526694017,3.49967849527031,0.0929203666799522,0.0942669635466168,0.0952366472265401,0.0924852358209966
"204",438,"GA","13101","Echols County",30.714008,-82.897376,0.750095695649508,1114,1338,0,26.6106863778435,5.23739567157439,0,30.3541828519585,5.30015910738698,23.4769013276722,3.53564930801893,0.130627182144281,0.0947430288226957,0.0992165065771323,0.0274943098153276
"205",439,"GA","13103","Effingham County",32.361688,-81.343355,0.707002226599626,1051,1260,1,27.9618435091389,5.56905722778255,0,27.707598109921,5.74447522932583,23.5031970674927,3.62768795091702,0.108407094459944,0.0864113832510654,-0.00800127276447378,0.0861487418122426
"206",440,"GA","13105","Elbert County",34.116415,-82.841892,0.502308248612687,748,894,0,28.1662143019584,3.13130459016164,1,28.2874488431941,3.16017625637305,23.5369701544373,3.55624023733936,0.0404001594260662,0.0146085172974607,0.0840008076109563,-0.035101183786234
"207",441,"GA","13107","Emanuel County",32.5911,-82.299763,0.678048802081736,1007,1206,0,30.5089795575556,4.23930779303544,0,26.852922894927,4.2248445354705,23.4855918744542,3.58241000117219,0.0552135512156237,0.0798365919532393,0.0111976275436462,0.0512955830700533
"208",442,"GA","13109","Evans County",32.153083,-81.890153,0.705655555691817,1049,1260,0,29.8226846908291,4.75533626635285,0,32.8211731411035,4.76398368192573,23.4885431683065,3.59669655159644,0.0760869669190913,0.0341626896009531,0.0986880033950352,0.0419232014919015
"209",444,"GA","13113","Fayette County",33.412717,-84.493941,0.552808407655517,822,984,1,31.6658737759149,4.52583165921132,0,23.3788086784522,2.94839515099889,23.6273324739143,3.51259286814126,0.0141400557991232,0.0561797162251542,-0.76868266708645,0.0945730471319033
"210",445,"GA","13115","Floyd County",34.263692,-85.213685,0.274720865192998,408,492,1,25.3894101225359,4.32320413977493,0,22.4915930704737,2.3019462749285,23.8179274071313,3.49487709200851,0.0249134316460741,0.0178680237523901,-0.107525661178624,0.0913938735350065
"211",446,"GA","13117","Forsyth County",34.225143,-84.127408,0.41881465232854,623,744,1,28.8518266984879,3.61048474902887,0,17.1408811085149,2.50837177755828,23.6604773264577,3.51352654565788,0.0141400557991232,0.0726170566537389,-0.297592376892029,0.0663346909987947
"212",447,"GA","13119","Franklin County",34.375266,-83.227532,0.433628032314437,645,774,1,28.901514175969,4.43936034579357,1,25.0940948559848,2.96082845478045,23.5868518422033,3.53842626715876,0.0208734157034675,0.0123253445877489,-0.340914407301974,-0.207679487115662
"213",448,"GA","13121","Fulton County",33.790034,-84.468182,0.500961577704878,746,894,1,25.782886975127,3.40328597801784,0,24.7202035823176,1.55827486478149,23.6568882118119,3.51069942358966,0.0451135113591072,0.0128882732519152,-0.0530230596455845,0.0899309458137508
"214",450,"GA","13125","Glascock County",33.227491,-82.606913,0.620141953045958,922,1104,0,27.0893819691623,3.86399183108825,0,34.7306126527695,3.5388869928108,23.4931286667102,3.57116366218061,0.0861870067756078,0.0129196240217908,0.0374418604700277,0.045702055010961
"215",451,"GA","13127","Glynn County",31.21271,-81.49645,0.752115702011221,1117,1338,1,30.6166070751324,4.96638874197716,0,25.1520633743171,6.1021009834192,23.4850079686829,3.59733150378381,0.078780310880829,0.15570706237452,-0.00220059513639928,0.0966398629433183
"216",453,"GA","13131","Grady County",30.875908,-84.24508,0.677375466627832,1007,1206,0,30.4249024530549,6.09658625457854,0,26.9827910698242,5.67385069557826,23.5241083916369,3.50575255265623,0.0794536468712635,0.117950951900369,0.0532363647163194,0.0939799924203867
"217",454,"GA","13133","Greene County",33.576704,-83.166625,0.562235104010179,836,1002,0,31.8026842266023,3.06850176698691,0,24.796947209789,3.19257191345505,23.5261744140454,3.54823111518925,0.0181800717417298,0.0437668045037864,0.0749387822586729,0.0412582652259196
"218",455,"GA","13135","Gwinnett County",33.958756,-84.025735,0.500961577704878,745,894,1,26.6057782844984,4.37669707454205,1,22.1754573655365,3.1441974869655,23.6227487760703,3.51915454598196,0.0343401355121562,0.0224143882642003,-0.221655051952573,-0.501508270637964
"219",456,"GA","13137","Habersham County",34.634392,-83.525875,0.346767758760769,516,618,1,27.5135089741443,4.32429156472749,0,16.4444269955533,2.87091558584948,23.6434383254312,3.524590120657,0.0195267437225986,0.0566724007036208,-0.347985166022804,0.00985481203291721
"220",457,"GA","13139","Hall County",34.317569,-83.8185,0.399961259619217,594,714,1,25.9845251177801,3.39535102976322,0,20.9943328189133,2.21637222830065,23.6364174606328,3.52032852724251,0.0289534475886808,0.0196059440989812,-0.0524525112484031,0.0956490916821039
"221",458,"GA","13141","Hancock County",33.26922,-83.000465,0.604655237606156,898,1080,0,30.5157677666869,3.43902904903161,0,25.4869238007305,3.59533780905785,23.5065162253799,3.55525399451041,0.0410734954165006,0.0487083385849404,0.0946680673442843,0.0735301666485558
"222",459,"GA","13143","Haralson County",33.795165,-85.220063,0.420834658690253,628,750,1,29.2281128474881,4.15877017192191,0,20.0133846078813,3.00687040831958,23.7600001335124,3.49930888098373,0.0181800717417298,0.0673335453904406,-0.393300796955037,0.0833689107337785
"223",460,"GA","13145","Harris County",32.731549,-84.912432,0.579741825811693,863,1032,0,25.7931910737056,4.49774516620259,1,30.4901243665604,2.66985993894868,23.6239557833506,3.50683595226153,0.0956137106416899,0.0202235520631986,0.0872861197605499,-0.00549974614572132
"224",461,"GA","13147","Hart County",34.348733,-82.96329,0.449114747754239,668,798,1,30.7367554831275,3.66461849074069,1,22.7213596346856,3.65080829250564,23.5639411004506,3.54874188447901,0.0148133917895576,0.0320796248395885,-0.338493300044581,-0.216162764410521
"225",462,"GA","13149","Heard County",33.291347,-85.137886,0.521834976775914,776,930,1,32.4027379429632,4.17353239301813,0,28.860681979484,2.70658900462906,23.6943568187365,3.50319613871931,0.0161600637704265,0.0202000636171322,-0.531680882323831,0.0542340464929183
"226",463,"GA","13151","Henry County",33.452947,-84.154021,0.558868426740657,832,996,0,30.0348581405238,2.34328342859229,0,26.0480198627148,2.18759502793619,23.5953844434159,3.51964624060475,0.0255867676365086,0.0246889666431615,0.0828021416490352,0.0391879604209542
"227",464,"GA","13153","Houston County",32.458287,-83.662522,0.655155396648987,974,1170,1,34.8981140599607,4.4153906010347,0,32.2691891658965,3.23139997076839,23.5209605271522,3.5323691583721,0.021546751693902,0.0246383226090217,-0.301235101378141,0.0385695879121699
"228",465,"GA","13155","Irwin County",31.604306,-83.277037,0.697575530244964,1038,1242,0,29.9993437025512,4.90217851345456,0,29.7602263297705,4.19843110603984,23.4985232257108,3.53682683097741,0.0659869270625747,0.070768532053837,0.0274148526298404,0.0495364292974026
"229",466,"GA","13157","Jackson County",34.130905,-83.562557,0.467294805009658,696,834,1,24.3898210001583,3.56016899114105,1,23.2010053948853,3.11723803743663,23.5926561311875,3.53028784458474,0.0653135910721403,0.017929776691018,-0.0501483775522085,-0.330019734367781
"230",467,"GA","13159","Jasper County",33.316981,-83.689151,0.587148515804642,873,1044,0,24.3133156722119,4.12570687309961,0,24.6213118255635,3.19708341693617,23.5478998747281,3.53228297053661,0.105040414507772,0.0528658625341344,0.0225956429724473,0.0270104458557373
"231",468,"GA","13161","Jeff Davis County",31.811615,-82.636825,0.708348897507435,1054,1260,0,32.4744385511986,4.04938604103317,0,27.8759427482048,4.63256000839206,23.487032515358,3.56076298961617,0.0444401753686728,0.098381791320477,0.0592578271416338,0.0947433166218581
"232",469,"GA","13163","Jefferson County",33.058176,-82.420004,0.632261991216237,941,1128,0,31.8477672212954,2.91844717700639,0,28.1819609282851,4.44863828433394,23.4873534022953,3.57907843341499,0.0343401355121562,0.0510069514190404,0.0999571718805478,0.0865020887081795
"233",470,"GA","13165","Jenkins County",32.794563,-81.971524,0.676702131173928,1008,1206,0,32.9467643243899,3.39508084920313,0,28.0341376469415,4.10451486016032,23.4870965295293,3.59926139646392,0.0363601434834595,0.0628446423644112,0.0849091222953715,0.0966505358644372
"234",471,"GA","13167","Johnson County",32.694584,-82.66397,0.666602099365362,991,1188,0,28.6749066360192,4.31640841086559,0,28.6345228944986,3.899925839439,23.489217232207,3.56758407218444,0.0720469509764847,0.0432056916255327,0.0879821393446446,0.0908627741430358
"235",472,"GA","13169","Jones County",33.021664,-83.562196,0.619468617592053,921,1104,1,33.0628161192428,4.05699695527571,0,24.7489775509605,3.76408400475155,23.5284648437069,3.53656998351191,0.0181800717417298,0.0729446741729773,-0.132267469714821,0.0980216054282589
"236",473,"GA","13171","Lamar County",33.07444,-84.146689,0.592535199435877,880,1056,1,30.3358898977817,3.60803847081879,0,28.8527483386252,2.5380409648223,23.572372355607,3.52093220819062,0.0316467915504185,0.0263723052779226,-6.68307764613019e-05,0.0904535916607747
"237",474,"GA","13173","Lanier County",31.038197,-83.063164,0.715755587500383,1065,1278,0,27.5159027388555,4.88051171128385,0,30.6355041106133,4.84124518443476,23.486469144023,3.53573995985552,0.117833798326026,0.0728076888693661,0.0899201949827088,0.0766746878159445
"238",475,"GA","13175","Laurens County",32.39322,-82.926317,0.681415479351259,1014,1212,0,30.9074670426879,3.57679614216649,0,26.511783569716,4.44115845538521,23.4931379972439,3.55568014248896,0.0471335193304105,0.090518062851116,0.0835526535373662,0.0953448694496893
"239",476,"GA","13177","Lee County",31.818419,-84.146681,0.654482061195082,975,1164,1,30.6712486545107,4.38302515566147,0,27.5939927380484,4.18429218495802,23.53530154174,3.51644674338471,0.0511735352730171,0.0877140906756296,-0.00976231099910539,0.0396096017827228
"240",477,"GA","13179","Liberty County",31.807458,-81.457871,0.719122264769905,1071,1284,0,29.0733539528817,4.25333458769652,0,25.9526188254802,5.90673847315869,23.4953571732147,3.61190776670217,0.0922470306895177,0.133295248454235,0.04062075039165,0.0993286991642905
"241",478,"GA","13181","Lincoln County",33.792151,-82.448299,0.554155078563326,824,990,1,30.0890231989794,4.28163022259796,0,22.7455684030014,4.19505033614321,23.5031247231391,3.57627060284684,0.0343401355121562,0.0699690755761775,-0.127716545589229,0.0989958274371523
"242",479,"GA","13183","Long County",31.749563,-81.74287,0.727202290216758,1083,1296,0,29.8668526228306,5.22938710613073,0,24.7978955928406,5.80787297639034,23.4886484984537,3.59711575479975,0.0808003188521323,0.165528299084833,0.0800871490362775,0.09735770335908
"243",480,"GA","13185","Lowndes County",30.833145,-83.268995,0.712388910230861,1059,1272,0,24.8558452382323,5.63159295196274,1,42.1039298015938,4.10870577735164,23.4871604899102,3.5269416989866,0.16698732562774,0.0140013543677449,0.099305214591422,-0.0301136302864155
"244",481,"GA","13187","Lumpkin County",34.56814,-83.998925,0.298287606079652,443,534,1,23.2108124085911,4.40146444594983,0,18.7736562125444,2.90070881475718,23.686469781515,3.51200133387644,0.0377068154643284,0.0195506857917375,-0.178054672957488,0.0814662701861252
"245",482,"GA","13189","McDuffie County",33.480613,-82.479533,0.592535199435877,880,1056,0,27.8579663005464,3.3768977022491,0,27.0598335867448,3.04851237918561,23.4951000718909,3.57634347466278,0.0659869270625747,0.042644578747279,0.0895901477188346,0.0805160622513466
"246",483,"GA","13191","McIntosh County",31.485629,-81.372141,0.749422360195604,1113,1338,0,31.405695383405,4.95895286857885,0,23.5187208119087,6.45191191914167,23.4927522820077,3.60928823793951,0.0700269430051814,0.189876068838796,0.099090955735974,0.0718731720331668
"247",484,"GA","13193","Macon County",32.362686,-84.051231,0.645728700294325,959,1152,0,27.9908928660119,3.54402672348597,0,27.9498936035884,3.97721516272859,23.5404111096906,3.5219132506526,0.0693536070147469,0.0639002359666259,0.0978222463827286,0.0819608190031159
"248",485,"GA","13195","Madison County",34.128526,-83.203737,0.486821533172885,723,870,1,28.8846384342242,2.79835500479324,1,22.4676642469489,4.60303064929218,23.5624678616164,3.54230553368931,0.0235667596652053,0.0352525937814848,-0.0186967055042119,-0.416688399808028
"249",486,"GA","13197","Marion County",32.359312,-84.528735,0.61744861123034,918,1098,1,34.7396613561661,5.9976306872019,0,29.7696745932528,3.40629047474636,23.5724093720317,3.51197282461259,0.0175067357512953,0.0382390761053398,-0.513967373132908,0.0660264760302059
"250",487,"GA","13199","Meriwether County",33.029267,-84.667058,0.57772181944998,859,1032,1,32.4727850140293,2.90501751207107,0,27.0938777743445,3.13347855765182,23.6177726451424,3.51040227628971,0.0175067357512953,0.0419855973437485,-0.122211636293019,0.0927017239555706
"251",488,"GA","13201","Miller County",31.162931,-84.730398,0.657848738464604,978,1170,0,33.1055708614721,3.99901333679616,0,30.1628107160714,4.69943711360611,23.5553809759589,3.50055007903829,0.0451135113591072,0.0685961932416083,0.0144529768456166,0.0977667028527812
"252",489,"GA","13205","Mitchell County",31.228997,-84.192038,0.666602099365362,993,1188,0,29.5602283210511,4.70146543477835,0,26.9526326302151,5.08715248338233,23.5277650831692,3.51021573277954,0.0888803507373456,0.121761494581047,0.0672684469473257,0.0988569077774288
"253",490,"GA","13207","Monroe County",33.017404,-83.922837,0.603308566698347,898,1074,0,24.2768612009668,4.52891578574388,1,28.1523762257141,3.24536812547071,23.5521847614183,3.52645538012378,0.115813790354723,0.0353896086610762,0.0046710459756409,-0.0117013424429991
"254",491,"GA","13209","Montgomery County",32.172108,-82.533349,0.69690219479106,1036,1242,0,29.1252671987063,3.78050970646757,0,27.5817242638173,4.19423137755159,23.48664640799,3.56885860546233,0.0733936229573535,0.0886558347640801,0.0629130489562648,0.0967489966516895
"255",492,"GA","13211","Morgan County",33.598696,-83.499435,0.558195091286752,829,996,0,28.4164877746242,3.20264990524041,1,24.5183182009437,2.34083771563129,23.5488830923507,3.53687529777216,0.0410734954165006,0.0381097050276096,0.0560469688293405,-0.044425028183938
"256",494,"GA","13215","Muscogee County",32.510197,-84.874946,0.597248547613208,887,1062,1,29.2956419798197,4.70085501496991,0,29.9642906935566,3.24307934763342,23.6077431084128,3.50696833216689,0.0471335193304105,0.0343052367273123,-0.180614655091022,0.083038726941754
"257",495,"GA","13217","Newton County",33.552751,-83.85136,0.557521755832848,829,996,1,30.9560692272051,2.1218462378125,0,22.60959213459,2.82772474914237,23.5741329880885,3.52676342613411,0.0168333997608609,0.0677310566825046,-0.091302869223001,0.0984193606864702
"258",496,"GA","13219","Oconee County",33.834125,-83.437728,0.523181647683723,779,930,0,30.5110987331196,2.25380533928513,1,25.8556479430902,3.54360367399275,23.5588116503068,3.53725174672362,0.0242400956556397,0.0174393882561241,0.022969964356833,-0.396450108294248
"259",497,"GA","13221","Oglethorpe County",33.866806,-83.074081,0.532608344038385,791,948,0,25.067553518001,4.01115329035323,0,19.1822928561824,3.53044405323008,23.5358207776682,3.5497097932792,0.0774336388999601,0.103375459180446,0.0335153946664807,0.0861286320820114
"260",498,"GA","13223","Paulding County",33.92103,-84.867169,0.441034722307386,655,786,1,29.4457366147279,2.98172985861756,0,21.1433864526885,2.72368208582689,23.7226936499236,3.50268600438895,0.0148133917895576,0.0437668045037864,-0.266301168348469,0.0984447354625405
"261",499,"GA","13225","Peach County",32.571324,-83.831978,0.650442048471656,966,1158,0,34.7365126205833,3.73694420867899,0,28.8897707766568,3.65273685740298,23.5319883983893,3.52811705400579,0.0195267437225986,0.0421270756782161,0.0356526281871252,0.0994732576798228
"262",500,"GA","13227","Pickens County",34.456746,-84.490351,0.251827459760248,378,450,0,27.4513862405632,3.11413342122581,0,18.5168645839809,2.31983905539969,23.7347946081752,3.50276281490578,0.015486727779992,0.0246231293987798,0.0285698175135542,0.0996870709502778
"263",501,"GA","13229","Pierce County",31.353998,-82.21037,0.725855619308949,1079,1296,0,30.6673489131529,5.28412548857246,0,26.1424756983617,5.24219642861215,23.4817288946552,3.57023897267431,0.074066958947788,0.127696821915463,0.090216705073147,0.0914727693493678
"264",502,"GA","13231","Pike County",33.081149,-84.389462,0.581761832173406,864,1038,1,30.4033039637711,2.8444136470739,0,23.0951209781626,3.81482062653025,23.5940430409982,3.51556859405805,0.026260103626943,0.0885533424695551,-0.0841784697683417,0.0475335096445766
"265",503,"GA","13233","Polk County",33.996015,-85.188338,0.358887796931048,535,642,1,29.3427991195102,4.42000863050375,0,21.4226940333865,2.41738366354531,23.7795682252116,3.4978947473169,0.0148133917895576,0.0329819003410153,-0.423438432649186,0.0983825168092734
"266",504,"GA","13235","Pulaski County",32.238803,-83.481845,0.669295441180979,995,1194,0,30.9726799676907,3.49967529236322,0,25.2277644529446,4.3542442567853,23.5098912326291,3.5363515612719,0.0464601833399761,0.118836376491095,0.0844358196718642,0.0616227608539092
"267",505,"GA","13237","Putnam County",33.32106,-83.37179,0.593881870343686,883,1056,1,32.1676653427639,3.38529499820005,0,27.2004962667725,3.5225428765465,23.527204427462,3.5420960870882,0.021546751693902,0.0337432880877094,-0.0984548461920197,0.0496770466201029
"268",506,"GA","13239","Quitman County",31.862938,-85.004798,0.628895313946715,936,1122,0,26.7455637430328,4.50305156289523,0,28.6298521588943,3.35531916184109,23.5909270930889,3.50250028860208,0.110427102431247,0.0560512757528266,0.0850892580075157,0.0989140279050205
"269",507,"GA","13241","Rabun County",34.883934,-83.40487,0.319161005150688,475,570,1,22.3901228508141,5.40467805973822,0,20.1711111867464,2.44868767355108,23.663964730516,3.52457087863813,0.0538668792347549,0.0173578792274936,-0.273591478432913,0.08869402844685
"270",508,"GA","13243","Randolph County",31.762651,-84.752311,0.632261991216237,939,1128,0,25.8650514687693,4.87929256561159,0,24.5910277643004,4.83592801306812,23.5700964192944,3.50516914807191,0.125240494220805,0.139568471465286,0.097961411304847,0.0955520207993366
"271",509,"GA","13245","Richmond County",33.361486,-82.074998,0.622161959407671,926,1110,0,31.6041310679738,3.1209050603461,0,29.4771204548647,3.53798603387236,23.487748796899,3.59569992970337,0.0356868074930251,0.0291463260263053,0.0225564665073737,0.0278306137458045
"272",510,"GA","13247","Rockdale County",33.652081,-84.02637,0.536648356761811,800,954,1,26.2770305371955,3.146584783715,0,24.3077376554729,2.55422868050155,23.597175925484,3.52163751041674,0.0484801913112794,0.0337514689787303,-0.000113836104901566,0.0657249669513643
"273",511,"GA","13249","Schley County",32.263444,-84.322708,0.625528636677193,929,1116,0,28.0092159020944,4.1568542519187,1,33.667467463473,3.39268404436489,23.5551000203996,3.515548859161,0.0774336388999601,0.0123312096836006,0.0627368286324119,-0.233996126064674
"274",512,"GA","13251","Screven County",32.744751,-81.617585,0.688822169344207,1024,1230,0,28.1659081144602,5.30353215601384,0,25.3593888314869,5.0824161663648,23.4939539551051,3.61721516763271,0.0929203666799522,0.10920351465213,0.0288693362082994,0.0127418486110855
"275",513,"GA","13253","Seminole County",30.93396,-84.867685,0.667275434819266,992,1188,0,30.698166140906,5.10525347192124,1,38.4988966312311,5.71033099440326,23.5603563084784,3.49703906662568,0.0747402949382224,0.0179737490860408,0.0973429453163318,-0.268251545028288
"276",514,"GA","13255","Spalding County",33.262348,-84.284905,0.570315129457032,848,1014,1,31.2603197527507,2.80403629362141,1,30.7212671404053,3.69405056656346,23.5950082550571,3.51732843955011,0.0188534077321642,0.0123737010335845,-0.0513217237027182,-0.721843031899381
"277",515,"GA","13257","Stephens County",34.553582,-83.290588,0.387167885995033,578,690,1,27.6739790530877,3.38926447366124,0,19.1207997645822,2.37286268334994,23.6113196427524,3.5336666101402,0.0235667596652053,0.0353501113299813,-0.087983845275836,0.0504644908588817
"278",516,"GA","13259","Stewart County",32.073225,-84.834912,0.624855301223288,930,1116,0,31.5706905675343,4.16443906097227,0,31.7313960024441,2.7917328406867,23.5851014212951,3.5057516209756,0.0397268234356317,0.0296750277462673,0.0797456255482955,0.00715237631635964
"279",517,"GA","13261","Sumter County",32.042266,-84.204294,0.646402035748229,961,1152,0,28.9412885472297,4.18917481288323,0,29.9015933498251,4.02803361680139,23.5422223726508,3.5166845408606,0.0653135910721403,0.0398390143560107,0.0448750051471901,0.0544139697427779
"280",518,"GA","13263","Talbot County",32.704603,-84.530029,0.602635231244443,898,1074,0,30.978559064071,3.18612896935601,0,28.468261148717,3.7454924440597,23.5869914333581,3.51291320882712,0.0336667995217218,0.035911224208235,0.0886923253420112,0.0408439568103967
"281",519,"GA","13265","Taliaferro County",33.559319,-82.875272,0.578395154903884,861,1032,0,28.7289281484027,3.5048448723896,0,27.6949011948202,2.63242463868698,23.5106028714549,3.55929583149577,0.0457868473495417,0.0229788772781582,0.0512552399437656,0.0687487351496541
"282",520,"GA","13267","Tattnall County",32.043768,-82.059208,0.709695568415244,1057,1266,0,33.1499986324012,4.65681154872059,0,23.9903361612583,4.97751487901504,23.4864776157986,3.58744165863667,0.047806855320845,0.156402103939852,0.0241842691378805,0.098340226612294
"283",521,"GA","13269","Taylor County",32.554667,-84.251426,0.62822197849281,934,1122,0,24.3898377104007,4.60821454669317,0,25.6739474973561,4.30722080475483,23.5590547997933,3.5181256956858,0.134667198086887,0.0834269828836263,0.0698567524103059,0.0128922275810429
"284",522,"GA","13271","Telfair County",31.913641,-82.931063,0.704308884784008,1047,1254,0,30.4717778435841,4.68444990646557,0,32.3086703426546,3.53492849195227,23.4918496988385,3.55134276622536,0.0565602231964926,0.0359455890160897,0.00428144975443339,0.0443830124843783
