"","county_no","USPS","county_fips","NAME","latP","lonP","freq","nS_past","nS_future","isWeibull_past","uS_past","scale_past","isWeibull_future","uS_future","scale_future","NTC_1","NTC_2","lambda_past","lambda_future","shp_past","shp_future"
"11",11,"AL","01021","Chilton County",32.854051,-86.726607,0.507021596790017,753,906,0,29.9444036322173,3.90396055485465,0,25.336526614868,4.45354637157938,23.8205689715358,3.49395091674522,0.0410734954165006,0.0716321902749694,0.00973342913469799,0.0644659790975403
"12",12,"AL","01023","Choctaw County",31.990954,-88.248889,0.540688369485238,803,966,0,29.8974060017326,4.03165755268021,0,31.7558734503395,4.26156042872123,23.8184341991039,3.47895105874622,0.0464601833399761,0.0442177859102834,0.0831359317108131,0.0937256258162787
"13",13,"AL","01025","Clarke County",31.685521,-87.818624,0.572335135818745,852,1020,0,35.5154103969301,2.8044395969525,0,26.68220304408,5.25842850610417,23.7835324400226,3.4801695344129,0.0175067357512953,0.107733672624705,0.0741701609097112,0.0893456578675832
"14",14,"AL","01027","Clay County",33.2704,-85.863525,0.476048165910415,707,846,1,31.3147509444774,3.9116029360209,0,29.2444687816366,2.51698814429223,23.7879873342695,3.49735341183164,0.0188534077321642,0.0196946640743079,-0.32315378677869,0.0835569787412064
"15",15,"AL","01029","Cleburne County",33.671964,-85.516126,0.416121310512923,619,744,1,30.2829912065164,4.26617101579757,1,27.8845098292886,2.56652490842682,23.7904895860963,3.49750732588782,0.0161600637704265,0.0117453595709293,-0.416104602471418,-0.0487655635210103
"16",16,"AL","01031","Coffee County",31.402258,-85.989602,0.616101940322531,916,1098,0,32.5018569018669,4.56799350909253,0,25.1546726798075,5.67988209787575,23.657154604748,3.4926939590014,0.0484801913112794,0.126250397607076,0.097627698030125,0.0875606640500467
"17",17,"AL","01033","Colbert County",34.703112,-87.801457,0.145440458043352,217,258,1,19.7768980228596,5.28959424948703,0,14.5353384948262,3.34726507059214,24.1263433223826,3.49507483036511,0.0323201275408529,0.0405880348027958,-0.181154455727226,0.0956920064719252
"18",18,"AL","01035","Conecuh County",31.430926,-86.988722,0.593208534889781,882,1056,0,33.1726260810051,4.6658634266293,0,36.1885565551045,4.85359595079179,23.7308207438457,3.48611449786914,0.047806855320845,0.0331432798849404,0.0727722900089898,0.0571978618662222
"19",19,"AL","01037","Coosa County",32.931445,-86.243482,0.5043282549744,750,900,0,32.3887052918695,2.68315722071263,0,27.5552520865477,2.94972897791574,23.7889593795179,3.49631996195212,0.0181800717417298,0.040346260397952,0.0300246393914178,0.0917097617356338
"20",20,"AL","01039","Covington County",31.243987,-86.448721,0.61744861123034,920,1098,1,38.8186383592783,4.81732081398988,0,26.2118855046151,5.73420207669652,23.6900858709115,3.48884742397688,0.0188534077321642,0.132149748305219,-0.132288163598668,0.0973367764829773
"21",21,"AL","01041","Crenshaw County",31.730311,-86.320038,0.593208534889781,882,1056,0,30.0026450549428,4.71507286709953,0,26.7607120230045,4.93182152004939,23.6949576971207,3.49357500671238,0.0666602630530092,0.0994298396548213,0.0428296422511123,0.0962735551066607
"22",22,"AL","01043","Cullman County",34.131923,-86.869267,0.317814334242879,473,564,1,23.5918763842407,3.68465361465853,0,22.668943727467,2.0331417007371,24.0001865988963,3.48915881965879,0.041746831406935,0.0225400237051688,-0.0143718074127583,0.0912112006566538
"23",23,"AL","01045","Dale County",31.430654,-85.609476,0.631588655762332,941,1128,0,29.6900017749413,4.58150628539155,1,35.6838585632427,5.60666344826786,23.6251095206188,3.49442465189799,0.0686802710243125,0.0307955461586244,0.0148323411874819,-0.037416820145163
"24",24,"AL","01047","Dallas County",32.333526,-87.11436,0.54405504675476,809,972,1,31.9356504203308,4.5247045293932,0,29.6354477539615,4.21668512764225,23.7915040787789,3.49150713597221,0.0282801115982463,0.0559727414356749,-0.236993239200051,0.0976514782830232
"25",25,"AL","01049","DeKalb County",34.460915,-85.804021,0.223547370696263,332,396,1,26.8274325406802,3.10155071634318,0,20.370645365611,2.68728764305846,23.9324954198809,3.48869924500026,0.0148133917895576,0.0180644339956576,-0.133131182574629,0.0879450515740678
"26",26,"AL","01051","Elmore County",32.597229,-86.142735,0.547421724024282,813,978,0,30.898345110709,2.66706335286914,1,34.0906469849923,4.20483277030598,23.7439114403618,3.49726365553538,0.0363601434834595,0.015112869681652,0.0732992267307935,-0.295525229971189
"27",27,"AL","01053","Escambia County",31.122287,-87.16841,0.610715256691296,907,1086,0,36.8219230065663,5.22713747055441,0,31.0537758917562,7.20285759674221,23.7326801162948,3.48151181159199,0.0309734555599841,0.0714188191526654,0.0101483544185268,0.0923666212163222
"28",28,"AL","01055","Etowah County",34.047641,-86.034263,0.329934372413159,490,588,1,25.2391032133981,4.25432290308468,0,18.4192187265336,3.07712563966418,23.9078079240776,3.49144307161305,0.0363601434834595,0.0774335771990067,-0.073760468310736,0.0984540342486565
"29",29,"AL","01057","Fayette County",33.716157,-87.764292,0.373701176916945,555,666,0,27.8931013757032,2.92044206485542,0,22.9710563003854,3.3497265263684,23.9935547017525,3.4883929164689,0.0228934236747708,0.0460112560168011,0.0760171797540759,0.0851819566850782
"30",30,"AL","01059","Franklin County",34.441989,-87.842814,0.229607389781402,343,408,1,22.4230966730577,4.36605729139177,0,19.5385191189186,1.882394867446,24.0942985636743,3.49210244535523,0.0276067756078119,0.0174456595177046,-0.188280330912358,0.0915589644249975
"31",31,"AL","01061","Geneva County",31.092382,-85.821022,0.637648674847472,947,1134,0,30.1210672990698,6.04094087660698,0,31.1248440556802,5.49797284897392,23.6361984715412,3.49090897268803,0.0774336388999601,0.0657891489921995,0.0887332255890998,0.0916657040410834
"32",32,"AL","01063","Greene County",32.844497,-87.9642,0.48143484954165,716,858,0,27.7319028669815,4.45957785783097,0,28.27769981242,3.91029656065525,23.8882748759406,3.48682889028225,0.0505001992825827,0.0404001272342643,0.095261967216235,0.099552580192215
"33",33,"AL","01065","Hale County",32.752796,-87.623061,0.489514874988503,728,870,0,28.2403708486635,3.9677503466599,1,34.463163140333,3.90941717249464,23.8629119171008,3.48893699263104,0.0498268632921483,0.0123785370686748,0.0962632615461903,-0.0544505938750821
"34",34,"AL","01067","Henry County",31.516978,-85.239971,0.643035358478707,955,1146,0,26.2690788523832,4.90147419757697,0,29.8528909552022,4.75974623840836,23.5977959252603,3.4976258437602,0.118507134316461,0.0701391097817089,0.094801282210558,0.0816277587039818
"35",35,"AL","01069","Houston County",31.158183,-85.296411,0.642362023024803,955,1146,0,30.6245224544786,5.27112625568531,0,35.1533862582517,5.66332442474127,23.5939844247777,3.49429285145382,0.0700269430051813,0.0392367727851101,0.0838370814431217,0.0750266712900697
"36",37,"AL","01073","Jefferson County",33.553444,-86.896536,0.40804128506607,606,726,1,30.8591165698505,3.2210791087143,1,22.9939889142176,3.32731975854954,23.923125949992,3.4910536285001,0.0181800717417298,0.0500215900425347,-0.0138057515513163,-0.0163093503104688
"37",38,"AL","01075","Lamar County",33.787085,-88.087431,0.350134436030291,521,624,1,25.854240204301,3.52314605191599,1,26.1454419755343,3.44687846755121,24.0140101639733,3.48795624532727,0.0343401355121562,0.0168333863476101,-0.0449212091634301,-0.392242269558274
"38",40,"AL","01079","Lawrence County",34.529776,-87.321865,0.21546734524941,321,384,1,24.4560941784046,4.51844043969628,1,14.3601292585943,3.75963821359434,24.0827519827734,3.49043105936705,0.0175067357512953,0.0622835294861575,-0.401925151162557,-0.194758504815315
"39",41,"AL","01081","Lee County",32.604064,-85.353048,0.577048483996076,859,1026,1,35.4648089878641,3.34486436734036,0,30.2132222896421,3.33063043169137,23.6611151238489,3.50178368570523,0.0148133917895576,0.0365576524948781,-0.0477531526622146,0.0677185757751602
"40",43,"AL","01085","Lowndes County",32.147888,-86.650586,0.558868426740657,832,996,1,36.7493644304728,3.93375413422163,0,28.5918797710133,3.93244431508376,23.7452931516403,3.49382637131331,0.0141400557991232,0.0606001908513965,-0.504444500110058,0.0922777931159803
"41",44,"AL","01087","Macon County",32.387027,-85.692887,0.582435167627311,866,1038,0,32.0173941334283,3.4326976306662,0,27.5576282285952,4.54527580751803,23.6814987552161,3.49930019143489,0.0323201275408529,0.0718224484164699,0.0756516232128066,0.0484616293026535
"42",46,"AL","01091","Marengo County",32.247591,-87.791091,0.535975021307907,798,954,0,31.4125132804787,3.48871390801207,0,28.1179267338056,4.6316899776464,23.8192927879367,3.48596600623145,0.0323201275408529,0.0797782526475082,0.0230971472267525,0.0240366857743613
"43",47,"AL","01093","Marion County",34.138219,-87.881551,0.295594264264034,442,528,0,26.2798627173494,2.76238160764734,0,21.3809684196994,2.45372245281915,24.0550629620971,3.48975534947744,0.0141400557991232,0.0285517187073215,0.0780628519549214,0.0920063866292876
"44",48,"AL","01095","Marshall County",34.309564,-86.321668,0.281454219732042,419,504,1,22.8699397654548,3.56182418796175,0,16.2865545945195,3.3523350750105,23.9746611598309,3.48875605847984,0.0430935033878039,0.0753895231425111,-0.0024865012208181,0.0965696594837061
"45",49,"AL","01097","Mobile County",30.684572,-88.196568,0.60061522488273,893,1068,0,27.0791376765053,6.68978697710197,0,45.4761222672237,7.20542247986011,23.7444796263346,3.46602376472865,0.122547150259067,0.0241820736610088,0.0507114182677312,0.0845947662194137
"46",50,"AL","01099","Monroe County",31.580332,-87.383266,0.590515193074164,879,1050,0,33.9660082637235,4.83445007233249,0,32.94767558413,4.7960583270345,23.7577651483627,3.48386150573773,0.037033479473894,0.0449916337580315,0.00688035356672872,0.0155769156478374
"47",51,"AL","01101","Montgomery County",32.202881,-86.204461,0.573008471272649,852,1020,0,33.2805971588088,3.6347091024187,0,31.7341040805087,2.716160433238,23.7150499988736,3.49637799433765,0.0309734555599841,0.0331446076520454,0.0297718155007923,0.0567780807816919
"48",52,"AL","01103","Morgan County",34.454484,-86.846402,0.239034086136064,356,426,1,26.0311952418153,3.87008940504969,1,21.0507344057383,2.28565856873644,24.040955417575,3.488601921377,0.0148133917895576,0.0123444833215808,-0.360572754679696,-0.0599768774178544
"49",53,"AL","01105","Perry County",32.639005,-87.293827,0.518468299506392,770,924,1,31.1269349244407,4.83200501226294,0,25.9271337063916,4.31972150454799,23.8331917957044,3.49089588869928,0.0323201275408529,0.0774335771990066,-0.261985966276369,0.0620717850639526
"50",54,"AL","01107","Pickens County",33.2968,-88.096864,0.414774639605114,617,738,1,31.3982702880233,5.83876568632679,0,27.126114540034,3.38478727289688,23.9488926955621,3.48674188584884,0.0188534077321642,0.0325974649012149,-0.471701159388479,0.0804777644361351
"51",55,"AL","01109","Pike County",31.798653,-85.941608,0.603308566698347,896,1074,1,34.7178964811389,4.28350613530825,0,29.4015361011405,4.4606043209406,23.6675842536216,3.49575678029852,0.0235667596652053,0.0702174775021354,-0.0807796188853173,0.0999983137971593
"52",56,"AL","01111","Randolph County",33.296461,-85.464064,0.502308248612687,746,894,1,31.919711550253,2.99840218946537,0,28.3589345576461,3.12956955109209,23.7391202279247,3.50004161446959,0.0175067357512953,0.0196653117465817,-0.308925689598663,0.0625408683313242
"53",57,"AL","01113","Russell County",32.289811,-85.18698,0.601288560336634,893,1074,1,35.6390698434886,3.79349934613754,0,30.9661068055441,3.42059738326711,23.6244153125501,3.50255207651103,0.0161600637704265,0.0302323857152498,-0.178218232204907,0.00790571365231919
"54",58,"AL","01115","St. Clair County",33.719491,-86.311327,0.381107866909894,567,678,0,30.0202272374352,2.99878111804625,1,26.7343115635652,3.08475704114743,23.8946410174658,3.49250875360135,0.0195267437225986,0.0174252859501574,0.0854334214465069,-0.0246200587453766
"55",59,"AL","01117","Shelby County",33.263043,-86.678089,0.447094741392525,665,798,0,28.8844833566894,4.24295229053396,0,29.9051380824699,2.01797567249067,23.8674723847978,3.49307256541289,0.0363601434834595,0.0140067274872345,0.0561387867367345,0.0139083125700224
"56",60,"AL","01119","Sumter County",32.597481,-88.200057,0.488841539534598,727,870,0,30.9843935197914,3.25188553358231,0,37.2709189634491,3.84078497424814,23.8697112236173,3.48429343389398,0.0343401355121562,0.0123615101951278,0.073205916378004,0.0393440116214314
"57",61,"AL","01121","Talladega County",33.369314,-86.17593,0.452481425023761,672,804,1,29.7532181809027,3.45505800143009,0,24.3847580111336,4.04499491914616,23.835172908192,3.49508053776842,0.0235667596652053,0.0512136936283112,-0.0948245715831242,0.0689999358973373
"58",62,"AL","01123","Tallapoosa County",32.863308,-85.799618,0.527894995861054,784,942,1,32.6732421103257,3.2743441714173,0,27.4770485110486,3.71134300264994,23.7353335434251,3.49892209618826,0.0141400557991232,0.0453922448670333,-0.154161857054741,0.0992490223804149
"59",63,"AL","01125","Tuscaloosa County",33.29022,-87.522783,0.434974703222246,647,774,1,33.3911642007444,5.7122506372341,0,23.8076821175545,3.75534416039328,23.9253209156939,3.48929127376025,0.0148133917895576,0.0657519900219674,-0.552829140713709,0.0761212820960567
"60",64,"AL","01127","Walker County",33.791558,-87.301094,0.373027841463041,554,666,1,28.6532025469575,4.50439531701775,0,27.9188739939704,2.14939496160103,23.9817200750581,3.48931531931531,0.0195267437225986,0.0123222410092896,-0.351488920212326,0.0989143767689332
"61",65,"AL","01129","Washington County",31.408503,-88.212404,0.580415161265598,864,1032,0,30.8434668456416,4.77751561751963,1,36.0662083501036,5.39728082957019,23.7881943964781,3.47038460553348,0.0565602231964926,0.0314953963477456,0.00173529501171649,-0.0568693338854065
"62",66,"AL","01131","Wilcox County",31.990082,-87.304935,0.570315129457032,848,1014,0,30.9015955118483,4.13616726004216,0,27.9792882455095,4.66571011000549,23.7746220973662,3.48850093171044,0.0410734954165006,0.0753670881136511,0.0320812285783957,0.096913861184682
"63",67,"AL","01133","Winston County",34.154566,-87.365346,0.31175431515774,464,558,1,27.0473428737114,3.60804749542786,0,21.2570445917287,2.16568502227458,24.0355202472331,3.48924801147256,0.0168333997608609,0.03184587090321,-0.108204004652605,0.0966737929494969
"64",114,"AR","05003","Ashley County",33.190835,-91.772267,0.329934372413159,490,588,0,20.0218885058274,4.02439500105407,1,24.9911733178462,2.73683398396243,23.9483099137277,3.45160462254907,0.0713736149860502,0.0202000636171322,0.0643453774960243,-0.126346640017659
"65",118,"AR","05011","Bradley County",33.466549,-92.169156,0.272700858831284,406,486,0,19.6208318125749,3.87299724050503,1,22.7571479472228,2.67147003664199,23.9719932651383,3.45600397015654,0.0464601833399761,0.0145889348345955,0.0979791957026451,-0.16020563749648
"66",119,"AR","05013","Calhoun County",33.56046,-92.513879,0.23836075068216,354,426,0,18.7652242748415,3.3496234996172,0,19.8341455281904,1.89053324749082,23.9895768570886,3.45681387992772,0.0491535273017138,0.0246194202582512,0.0912478539794362,0.0997625771765707
"67",121,"AR","05017","Chicot County",33.267139,-91.297158,0.317140998788975,471,564,0,23.056938049735,3.29871789510676,0,20.319109290806,2.96455566380668,23.9578202266797,3.46003438279928,0.0350134715025907,0.0545437533378202,0.089939379719818,0.0971199432786612
"68",125,"AR","05025","Cleveland County",33.893201,-92.188714,0.117833704433271,175,210,0,16.3358878948055,4.3121728145299,1,17.0022188069921,2.32327887823744,24.0056430990059,3.47097484716338,0.0323201275408529,0.0168333863476101,0.099294038139654,-0.0311336490878318
"69",126,"AR","05027","Columbia County",33.223038,-93.232843,0.294247593356225,437,522,0,23.411704251032,3.47598149461277,1,22.1302888072119,2.63762109172039,24.0063470826638,3.43946272276189,0.0336667995217218,0.0315667916244226,0.0834041425040239,-0.134772065718672
"70",133,"AR","05041","Desha County",33.828752,-91.244103,0.19257393981666,287,342,0,18.9921782488991,4.93344664486442,1,17.3807297450692,2.23324386515165,24.0043526590821,3.47557947853398,0.0329934635312874,0.0213971044240733,0.0929142045881705,-0.0455839921459357
"71",134,"AR","05043","Drew County",33.587242,-91.722778,0.250480788852439,372,444,0,19.7470595437926,4.10240314918044,1,20.7385982134076,1.92954977206185,23.977078703576,3.46393375019221,0.037033479473894,0.0174885235460036,0.086936760763439,-0.0637246196854992
"72",141,"AR","05057","Hempstead County",33.735953,-93.664355,0.159580502575344,238,282,0,16.0278145014938,4.01368451481949,1,19.2461728337539,3.07783395357736,24.093420728047,3.46063761215456,0.041746831406935,0.0130154310611096,0.0953236523363541,-0.176605093281895
"73",149,"AR","05073","Lafayette County",33.240629,-93.611514,0.27808754246252,414,498,0,21.46853701151,3.39328627632943,1,23.7554877852937,2.6575146546706,24.0410182814591,3.43849661871898,0.0491535273017138,0.0145186267149107,0.0881476193482112,-0.24882716844129
"74",152,"AR","05079","Lincoln County",33.956385,-91.742355,0.111773685348131,167,198,0,16.7560912468202,4.92528067783554,1,16.0220872034826,2.35953456452123,24.0073237323997,3.47579234830187,0.0255867676365086,0.0163708933085647,0.0897975676394219,-0.213864407020786
"75",153,"AR","05081","Little River County",33.701941,-94.236287,0.147460464405065,220,264,0,18.4527803408814,3.14787249676865,0,14.495466647375,2.78723064017836,24.1657904697064,3.45925393759485,0.0222200876843364,0.0418921773878025,0.0981774351443674,0.0998094428640163
"76",158,"AR","05091","Miller County",33.305505,-93.901502,0.262600827022718,390,468,0,21.0694154411126,3.44778063005662,1,18.0042806115953,3.03623376645693,24.0788215546751,3.44059830576649,0.0404001594260662,0.0510612719210841,0.0991301458369595,-0.0347308081149002
"77",162,"AR","05099","Nevada County",33.666699,-93.305072,0.187860591639329,279,336,0,15.9645001381782,4.07263715926789,0,19.0334386664155,2.50454247362783,24.0498653922552,3.45793835351561,0.0565602231964926,0.0184505938217198,0.0760966264143516,0.0261269151215638
"78",164,"AR","05103","Ouachita County",33.591168,-92.878413,0.220180693426741,328,390,0,16.5644901305753,3.81661146748378,1,20.6262053682496,2.31310538732306,24.0107746075311,3.45609994779654,0.0639669190912714,0.0135495811339533,0.0916264193324765,-0.190710101163207
"79",182,"AR","05139","Union County",33.168219,-92.598145,0.319834340604593,478,570,0,23.9633094185222,3.66172009612252,1,21.559568828032,2.8662947563532,23.9641780729346,3.44183704795141,0.0329934635312874,0.0381556757212497,0.0997811406051821,-0.00327436071143027
"80",310,"CT","09001","Fairfield County",41.227413,-73.367061,0.261254156114909,388,468,1,33.361791937792,3.44785667036965,0,29.5708735272462,3.98500641159465,22.2880379570442,4.17931337719988,0.0148133917895576,0.0256788273104398,-0.250055736186295,0.0144730136730423
"81",313,"CT","09007","Middlesex County",41.433003,-72.52278,0.264620833384431,394,474,1,32.83841047287,2.71652684529744,0,27.3416133778254,5.03577680678783,21.9318660806353,4.21285786701767,0.015486727779992,0.0368459388256803,-0.119571767942151,0.0947121257500794
"82",314,"CT","09009","New Haven County",41.349718,-72.900203,0.257887478845387,384,462,1,32.7897072436008,3.93558633471336,0,23.4234057381755,5.07944919757285,22.0925709511899,4.19780696079431,0.0141400557991232,0.0496796225481374,-0.34191709602527,0.0987657895512532
"83",315,"CT","09011","New London County",41.472652,-72.108634,0.267987510653953,398,480,0,32.132466251297,3.65904327568613,0,27.9726915485148,4.65472399168856,21.7471874265227,4.23258974877855,0.0175067357512953,0.0323818242040194,0.0961827280458564,0.0984766775989514
"84",316,"CT","09013","Tolland County",41.858081,-72.340978,0.26596750429224,396,474,1,29.3488884164776,4.42969486546265,0,29.2184332616696,4.45245275780466,21.9192731656293,4.18951581383175,0.0289534475886808,0.0252500795214152,-0.11923775898385,0.0962465392817573
"85",317,"CT","09015","Windham County",41.824999,-71.990702,0.263947497930527,394,468,1,33.8891092295247,3.92339047588572,0,31.1222773681373,4.38179378046399,21.7552031663344,4.21067906271879,0.0141400557991232,0.0152277402652227,-0.431019786056598,0.0462758737821003
"86",318,"DE","10001","Kent County",39.097088,-75.502982,0.333974385136585,497,594,0,30.0691173902941,2.93134684695698,0,29.1443091671036,4.77908165491895,23.0367753867962,4.11101773599506,0.0242400956556397,0.0371082650151761,0.0915622796387929,0.0925537121951242
"87",319,"DE","10003","New Castle County",39.575915,-75.644132,0.307040966980409,457,546,1,30.962479236679,5.47669751994841,1,32.3817082881973,4.9467291688731,23.1551627701364,4.10280204231407,0.0195267437225986,0.0146209984276385,-0.798784407549034,-0.183153045563936
"88",320,"DE","10005","Sussex County",38.673227,-75.337024,0.353501113299813,525,630,0,30.529745916983,2.44482522863893,0,34.5522771412565,6.38079683414086,22.9596055180023,4.12826103985114,0.0208734157034675,0.0196389507388785,0.0935378435251273,0.0752099752889958
"89",321,"DC","11001","District of Columbia",38.904247,-77.016517,0.347441094214673,516,618,1,30.6050703419881,4.17328947782655,0,26.9602560252383,3.66596500109896,23.6087142584518,3.98809787270628,0.0175067357512953,0.0269857160555086,-0.16963079853531,0.093800916343891
"90",322,"FL","12001","Alachua County",29.67574,-82.357221,0.801942525600147,1192,1428,0,27.4077683535707,5.05411661324808,0,29.4085812532998,6.77614364779407,23.450706430587,3.53628399179415,0.135340534077322,0.135903425206748,0.0571397350243192,0.0787033220497934
"91",323,"FL","12003","Baker County",30.324442,-82.302284,0.771642430174449,1147,1374,0,26.9307990172897,6.05765810328696,0,31.6481295456336,6.55493359015712,23.463010147502,3.54810315865292,0.129953846153846,0.0864868517080532,0.0241023107466086,0.0823924632692104
"92",324,"FL","12005","Bay County",30.15914,-85.534395,0.692862182067633,1032,1236,1,29.8860546100793,6.68971653377662,0,25.8004942768245,9.33635949266408,23.6004554464262,3.48811606532931,0.0855136707851734,0.164807023889874,-0.00253848240283257,0.0960012377535655
"93",325,"FL","12007","Bradford County",29.952386,-82.166698,0.797902512876721,1185,1422,0,25.1495631142684,6.03815278279176,0,28.9008137800123,6.02103927739407,23.4546521296135,3.54630979412058,0.180454045436429,0.140278219563418,0.0895366217293945,0.0915703032148801
"94",326,"FL","12009","Brevard County",28.298311,-80.700333,0.821469253763375,1220,1464,0,28.4446927203987,6.55080105055664,0,38.9090006557926,13.4790845820828,23.4007024129425,3.56517113097543,0.149480589876445,0.040961240112518,0.0940317838359549,0.0623526489468219
"95",327,"FL","12011","Broward County",26.193535,-80.476683,0.870622741898397,1294,1554,0,29.265440060386,6.7275942241409,0,30.5405721079427,9.35027467755608,23.2742309466833,3.5254842659464,0.145440573933838,0.138380834780504,0.0621960261725016,0.0920630651476824
"96",328,"FL","12013","Calhoun County",30.388801,-85.197915,0.686802162982494,1020,1224,0,34.8909032675647,5.66812430181081,0,33.2943195437934,7.46145090089334,23.5771393500495,3.49097001019713,0.0430935033878039,0.0712613355382163,0.0846087990982075,0.0822832874907341
"97",329,"FL","12015","Charlotte County",26.906396,-82.003657,0.911022869132661,1353,1626,0,31.1786232597419,6.74824876762861,1,32.8907278229854,9.59535514714634,23.3395922462485,3.50265384941475,0.111100438421682,0.10141152479275,0.0708490701176378,-0.0550006995638966
"98",330,"FL","12017","Citrus County",28.850292,-82.595552,0.818775911947757,1218,1458,0,27.3699229326169,6.05433260006703,0,28.8891654251216,9.01261734594672,23.437219437037,3.51926898624686,0.153520605819051,0.130285330296214,0.0501991225486259,0.0928389371170831
"99",331,"FL","12019","Clay County",29.986584,-81.865036,0.797902512876721,1187,1422,0,28.0808848846176,5.12460722457023,0,31.9768142990903,8.34806185221097,23.4548685591378,3.55699956610786,0.121873814268633,0.0892169476423337,0.0949995323821076,0.00349649058373869
"100",332,"FL","12021","Collier County",26.118786,-81.400955,0.92314290730294,1371,1644,0,26.8680298181528,7.6549515445887,0,28.7499648582323,10.0928780899747,23.2780530643128,3.49838850040018,0.198634117178159,0.166210645110505,0.00293968817224368,0.0957513138846862
"101",333,"FL","12023","Columbia County",30.221651,-82.623371,0.765582411089309,1139,1362,0,25.9365792430005,5.43065219872868,0,26.5571593080392,6.11086211899652,23.4643240784385,3.53652861221469,0.15486727779992,0.171440995141145,0.0491029669662832,0.0969344805245376
"102",334,"FL","12027","DeSoto County",27.190581,-81.806253,0.886109457338198,1316,1578,0,24.4459151973367,6.80225776824619,0,29.3559756287519,7.02290233874218,23.3482933464082,3.51050326798776,0.237014268632921,0.138138736695308,0.0996832607855999,0.0838538310996486
"103",335,"FL","12029","Dixie County",29.552675,-83.236232,0.778375784713493,1156,1386,1,39.1294975330852,5.75840964349739,0,28.6663142796652,9.22312552757495,23.469888005212,3.51370875223721,0.0276067756078119,0.140399672567369,-0.156303893951309,0.0974876970985033
"104",336,"FL","12031","Duval County",30.335245,-81.648113,0.779722455621302,1158,1392,0,24.7571774702203,6.03248618475227,0,26.2754142222907,8.16730658656419,23.4642671751318,3.57177566904344,0.199307453168593,0.174765377984085,0.0939331434126476,0.0948715986201141
"105",337,"FL","12033","Escambia County",30.529998,-87.320322,0.614755269414722,915,1098,0,38.8038263035598,4.22150507012958,0,31.0405520793827,8.74617894997876,23.7179728862109,3.47741271731764,0.0242400956556397,0.086782392312643,0.0483224718979004,0.0825700549746836
"106",338,"FL","12035","Flagler County",29.474891,-81.286253,0.811369221954809,1205,1446,0,28.7467359862187,5.46971033558151,0,24.7764050887983,7.16191610239945,23.4439741917869,3.56812613701461,0.114467118373854,0.20480620056259,0.0989535023216998,0.0980185432856076
